Title,count
Steins;Gate: Oukoubakko no Poriomania,5
Kino no Tabi: The Beautiful World,3
Aki-Sora,2
Cinderella Monogatari,1
Seiren,1
Momo e no Tegami,1
Fairy Tail Movie 1: Houou no Miko,1
Renjian Zui Deyi,1
Bonjour♪Koiaji Pâtisserie,1
Ginga Tetsudou 999 (Movie),1
Yamato 2520,1
"Ore, Tsushima (ONA)",1
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,2
F-Zero: Falcon Densetsu,1
Dokyuu Hentai HxEros,1
Hellsing Ultimate,14
The iDOLM@STER Live For You!,1
Yuru Camp△,18
Kidou Senshi Gundam I,2
Kaze no Tani no Nausicaä,13
Shenmue the Animation,15
Huang Yan,2
Beatless,3
Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,1
Omoide Poroporo,8
Gokushufudou Part 2,7
Mairimashita! Iruma-kun 2nd Season,9
Ushio to Tora (TV),1
Devidol!,1
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",3
Robotics;Notes,2
Gakuen Babysitters,3
Issho ni Sleeping: Sleeping with Hinako,1
Kanashimi no Kodomo-tachi,1
Yarichin Kateikyoushi Netori Houkoku,1
Shi Wan Ge Leng Xiaohua,1
Akane wa Tsumare Somerareru,2
Date A Live IV,16
Platonic Chain: Web,1
Shirayuki,1
Yokohama Kaidashi Kikou,7
Space Fantasia 2001 Nights,1
Slayers: The Motion Picture,1
Xian Wang de Richang Shenghuo 2,5
Yuri!!! on Ice,12
Kyousou Giga (TV),3
Sakamichi no Apollon,6
Bai Yao Pu 3rd Season,1
Youjo Senki,14
Kiniro Mosaic: Pretty Days,1
One Piece Movie 14: Stampede,2
Digimon Xros Wars,1
Gunslinger Girl: Il Teatrino,1
Di Gi Charat,1
Cencoroll,1
Nageki no Ice Candy,1
Maken-Ki!,1
Bayonetta: Bloody Fate,1
Kimetsu no Yaiba: Yuukaku-hen,163
Byousoku 5 Centimeter,19
Lupin III: Lupin vs. Fukusei-ningen,1
Kuuchuu Buranko,2
Boku wa Tomodachi ga Sukunai,3
Uma Musume: Pretty Derby - BNW no Chikai,1
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,3
Princess Connect! Re:Dive Season 2,18
Toaru Majutsu no Index,1
Fate/Apocrypha,6
Namakura Gatana,1
Joshikausei,1
Hidamari no Ki,2
Hina Logi: From Luck & Logic,1
Bright: Samurai Soul,2
Bokura no Nanokakan Sensou,1
Kurozuka,1
Ecchi na Onee-chan ni Shiboraretai,1
Bungou Stray Dogs Wan!,1
Umisea,1
Kyoukai no Rinne,1
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,28
3-gatsu no Lion,17
Overflow,8
Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,1
Himouto! Umaru-chan,5
Koukyuu no Karasu,15
High School DxD Hero,6
Zombieland Saga,8
Houkago Saikoro Club,1
"Papa datte, Shitai",1
Mo Dao Zu Shi: Wanjie Pian,10
Ookami-san wa Taberaretai,2
Densetsu Kyojin Ideon: Hatsudou-hen,3
Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,1
Fate/Grand Carnival,1
Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,1
K-On!!: Ura-On!!,1
Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,2
Seikai no Monshou,1
Lucky☆Star,7
Sidonia no Kishi: Ai Tsumugu Hoshi,4
Mahoutsukai no Yome,11
Blame! Movie,3
Yesterday wo Utatte,9
Xing Yu Siwan Nian,1
Dragon Ball Movie 3: Makafushigi Daibouken,3
Junketsu no Maria,2
Cyber City Oedo 808,1
Osake wa Fuufu ni Natte kara,3
Uchouten Kazoku,1
High Score Girl: Extra Stage,2
One Piece: Jango no Dance Carnival,3
Sasurai no Shoujo Nell,1
Digimon Adventure:,3
15 Bishoujo Hyouryuuki,1
Devilman: Crybaby,24
Seikai no Monshou Special,1
The Animatrix,4
Gokushufudou,8
Isekai Quartet Movie: Another World,3
Fate/Zero,12
Urban Square: Kohaku no Tsuigeki,1
Detroit Metal City,3
Odd Taxi Movie: In the Woods,1
Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,2
"Tantei wa Mou, Shindeiru.",14
Getsuyoubi no Tawawa,3
Shokugeki no Souma: Ni no Sara,1
Ikoku Meiro no Croisée The Animation,1
Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,1
Cardcaptor Sakura: Clear Card-hen,1
Junk Head 1,1
Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,1
100-man no Inochi no Ue ni Ore wa Tatteiru,2
Rewrite,3
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,21
Ichiban Ushiro no Daimaou,2
Super Crooks,13
Little Witch Academia,1
Needless,2
Special A,2
Kamisama no Inai Nichiyoubi,1
Kashimashi: Girl Meets Girl,1
Kami-tachi ni Hirowareta Otoko,4
Beastars,19
Kin no Kuni Mizu no Kuni,1
Wotaku ni Koi wa Muzukashii,12
Mei Chuxi De Yinyangshi Yijia 3,1
Ura Sekai Picnic,7
Aku no Hana,6
Evangelion: 3.0 You Can (Not) Redo,3
Beyblade Burst Chouzetsu,1
No.6,3
Wushen Zhuzai,3
Fukuro,1
Wake up!! Tamala,1
Minky Momo in Yume ni Kakeru Hashi,1
Sora no Aosa wo Shiru Hito yo,3
Wakakusa no Charlotte,1
Mouretsu Pirates,1
Cherry & Gal's↑↑,1
Inkou Kyoushi no Sai* Seikatsu Shidouroku,1
Eightman,1
Shanhe Jian Xin,1
Totsukuni no Shoujo,1
Uchi no Shishou wa Shippo ga Nai,6
Munou na Nana,6
Gin no Saji 2nd Season,2
Kamisama Hajimemashita,4
High Score Girl,4
Inferno Cop,2
Tenchi Souzou Design-bu,2
Build Divide: Code White,3
Lupin III: Walther P38,1
Arakawa Under the Bridge,2
Ojisan to Marshmallow,2
Gundam: G no Reconguista,1
Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,1
Nokemono-tachi no Yoru,1
Charlotte,21
Photon,1
Seto no Hanayome,2
Petit Clover Advance,1
Gundress,1
Nu Wushen de Canzhuo II,2
Touch,1
Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,1
Kujira no Kora wa Sajou ni Utau,1
Chocotan!,1
TO-Y,1
91 Days,14
Gunslinger Girl,2
Seijo no Maryoku wa Bannou desu,17
Fate/Grand Order: First Order,2
Mahouka Koukou no Yuutousei,4
Love Live! Superstar!!,26
Love Live! Sunshine!! 2nd Season,2
Non Non Biyori Movie: Vacation,1
Zetsuen no Tempest,6
Naruto,34
Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?,3
Inu-Ou,10
Pet,3
Tenki no Ko,28
Eve no Jikan,3
Runway de Waratte,4
Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,4
xxxHOLiC Movie: Manatsu no Yoru no Yume,1
Saiki Kusuo no Ψ-nan 2,5
Platinum End,28
Major S1,1
Yu☆Gi☆Oh! Arc-V,1
Mama wa Shougaku 4 Nensei,1
Karneval (TV),1
Shoujo Kyouiku RE,2
Tomodachi Game,71
Hana yori Dango,2
Uzaki-chan wa Asobitai! Double,12
Gaikotsu Shotenin Honda-san,2
Yes! Precure 5,2
Sekaiichi Hatsukoi,2
Scarlet Nexus,3
Military!,1
Hanyou no Yashahime: Sengoku Otogizoushi,3
Shitcom,2
Afro Samurai: Resurrection,1
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai: Kinyoubi no Ohayou,1
Fate/Extra: Last Encore - Illustrias Tendousetsu,2
Sidonia no Kishi: Daikyuu Wakusei Seneki,1
Natsu no Arashi!,1
Ousama Game The Animation,1
Aria the Crepuscolo,1
Mairimashita! Iruma-kun 3rd Season,3
Wolf's Rain,4
Redline,12
Kaifuku Jutsushi no Yarinaoshi,35
Saenai Heroine no Sodatekata,8
Kengan Ashura,4
Fairy Gone,1
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,2
Azure Nihon Data Center,1
Shaman King,4
Machikado Mazoku: 2-choume,7
Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,1
Kenja no Mago,10
Seitokai Yakuindomo,1
Houkago Teibou Nisshi,4
Hypnosis Mic: Division Rap Battle - Rhyme Anima,3
Girls & Panzer Movie,2
Haha wo Tazunete Sanzenri,1
K-On!: Live House!,1
Arara,1
"Kono Danshi, Mahou ga Oshigoto desu.",1
Hoshi no Samidare,4
Mushishi,12
Fight Ippatsu! Juuden-chan!!,1
Houkago no Pleiades (TV),1
Juuni Kokuki,7
"Urusei Yatsura: Haru da, Tobidase!",1
Eden (ONA),3
Darwin's Game,9
Amanatsu,1
Hanebado!,2
Kimi no Iru Machi: Tasogare Kousaten,1
Crusher Joe OVA,1
Kiratto Pri☆chan Season 3,1
3D Onara Gorou ga Dance Dance Dance!!,1
Yama no Susume Third Season,1
Seitokai Yakuindomo Movie 2,1
Hyper Positive Yogoremon,1
Durarara!!x2 Ten,2
Kingdom 2nd Season,2
Showtime! Uta no Oneesan datte Shitai,2
Noragami,3
Leadale no Daichi nite,26
Nayuta,1
Suki tte Ii na yo.,6
FLCL Alternative,2
3-gatsu no Lion meets Bump of Chicken,2
Cue!,7
Mazinkaiser SKL,1
Macross: Do You Remember Love?,6
Yarichin☆Bitch-bu,4
Kuromajo-san ga Tooru!!,1
Area 88,3
New Game!!,2
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,2
Mermaid Melody Pichi Pichi Pitch Pure,1
High School Fleet Movie,2
Kanamewo,1
Yasashii Suisei,1
Aa! Megami-sama! Movie,1
Mo Dao Zu Shi: Xian Yun Pian,1
Barakamon,12
Shoujo☆Kageki Revue Starlight Movie,13
Tamako Love Story,7
Shikkakumon no Saikyou Kenja,11
Bounty Hunter: The Hard,1
Kuragehime,4
Summer Ghost,24
Ani ni Tsukeru Kusuri wa Nai! 5,2
Lupin III vs. Detective Conan,1
Inuyashiki,10
Tonikaku Kawaii: SNS,1
Shinryaku!? Ika Musume,1
Saenai Heroine no Sodatekata ♭,3
Kyonyuu Onna Senshi: Dogeza Saimin,1
Hoshizora Kiseki,1
Sekikashita Kusanagi,1
Karin,1
Kemono Friends,1
Digimon Ghost Game,1
Kamigami no Ki,1
Ooyukiumi no Kaina,2
Karakai Jouzu no Takagi-san Movie,3
Yuu☆Yuu☆Hakusho,13
UFO Robo Grendizer,1
Dr. Stone,22
Dwaeji-ui Wang,1
Isekai Shokudou 2,18
Warau Arsnotoria Sun!,4
◯,1
G.R.M.,1
Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,1
Takano Kousaten,2
Urusei Yatsura,1
Enen no Shouboutai,14
Ginga Densetsu Weed,1
Ojamajo Doremi,3
Sound & Fury,3
No Game No Life: Zero,4
Kageki Shoujo!!,24
Bakuman. 3rd Season,3
Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,1
Shelter (Music),1
Akiba's Trip The Animation,1
Kenkou Zenrakei Suiei-bu Umishou,1
Yuru Yuri Nachuyachumi!,2
Bakemono no Ko,1
Anima Yell!,1
Toji no Miko,1
Monster Strike The Animation,1
Touch: Cross Road - Kaze no Yukue,1
Gokukoku no Brynhildr,2
Itazuraguma no Gloomy,1
